Hara	At a great distance.
Obusinga ketoroora ngezi	A ring-shaped coral reef enclosing a lagoon
Orwigi	Entrance to a room
enjara	Lack of food
Okuziika	The act of placing a dead body in a grave
Omukerubi	A type of angel, often depicted as a winged child
Okuzaara	The process of giving birth
omwana	A person's child or children
obwiru	The practice of owning slaves
Hokwogera	Tub for bathing
Bombi	The two; the one and the other
Ekyenju	Long curved yellow fruit
omu	indicating inside
Kukaguliriza	The systematic investigation into materials to establish facts
Ekinyonyi	Feathered animal
Kugomoka	Overweight, animal tissue.
amananu	That which is true or in accordance with fact or reality
orweezo	Animal dung used for fertilizing land.
Ebisorozibwe	A group of works gathered together
Omulimi	Person who farms
okwebuga	A long poem narrating the deeds of a hero
Kusoma oteekaine	Devote time and attention to acquiring knowledge
nahabweki	A word or phrase that connects ideas or events.
Bombo	An instrument for injections
Omwana atahikire	Born before full term
Ekirukuleetwa abantu	Caused or produced by humans
amadinda g`omulinga	A percussion instrument with metal bars
Omufumu w`ebisoro	A doctor for animals
Okwemereza abakozi	Temporary dismissal
kusisisana kwemihendo	Cross elasticity
Orulengo rwenkura	Rate of increase
Omubikira	A woman who has taken religious vows
Engonge etali byara	Clawless otter
semererwa	notice ably happy and optimistic
enju	building for living
Ekijaguzo ekyemyaka enkaaga	The sixtieth anniversary
encouragement	The reason or reasons one has for acting or bahaving in a particular way
Orulengo rwenyikara	Cost to maintain living standard
obusubuzi	The activity of buying and selling
Itaka hansi y'eryaharuguru.	The layer beneath the topsoil
Embaganiza, Enyahukana, Okwahuranamu	Way in which things are not same
ogoobe	said before sleeping
kaaroli	Marabou stork
Ekintu ky'omuntu omu rundi ekyabaingi	An individual or collaborative enterprise planned to achieve a particular aim
Omwana	A young human
Ebisasiro kuruga makoorro	Waste produced by industrial activity
Orame	Friendly way to say goodbye
emponderana	The way a story is organized, including its plot, chapters, and narrative flow.
engiga enkooto nentaito	A recurring element, image, or idea that has symbolic significance in a story.
Adyeeri	Pet name
obujanjabi obutongoire	Specialist medical care
Omusaara	Fixed regular payment
Eryahuuro	Sliding storage compartment
Ebimera byoona	Plants considered collectively
obwomeezi bw'omuruganikyo	The world created for a story, including its settings, characters, and rules.
entaahi kairagura yafrika	African black swift
orutindo	A structure carrying a road over something
ekiragiro kyebinyakurohoya	Law of supply
Kizaazi-mirimo	Person starting a business
Kukora	Action or doing
abatema	Abatema is one of the clan in Bunyoro and Tooro
Orufu kagingo.	A widespread occurrence of a disease in a community at a particular time
Empisi y'obutorogondo	Spotted hyena
Omutebezi wenjiri	A person who seeks to convert others
kubyaarraniza embibo nyingi	The cultivation of multiple crops in the same space
Kyomuhendo	Costing a lot
omuzindaaro	A device for producing sound
Omusiri	Land for growing crops.
Ihangiro	A holy or sacred place
oruganikyo nyamasano	Film with magical elements
ekisiika nyantimbi	A cinema with multiple screens
Ebihimba	Edible seeds in pods
enfuka	A tool for weeding and breaking soil
Ekitontome ky`nyabusatu	Japanese poem of 17 syllables
itaka	natural resources
Amafuta kuruga mu bihangwa	Fuel derived from living matter
Mecca	The holiest city of Islam
Okwetaaga -okwakale okweibambo kwekambisa abasubuzi kukijuuza mukatale.	Market demand
owebyafaayo	An expert in history
Emamba y'Afirika	African catfish
Kigumiibwe	Without doubt
Ebitabu bya Amasomo.	A book used as a standard work for the study of a particular subject
kukora	Transforming raw products
Emizaano hezaanirwa	An area for playing sports
Omudikoni	A member of the clergy below a priest
tiimanyire	statement of not knowing
ebikora-ebintu	goods for production
mugole wange	A woman of high social standing
Katasingura / Kulemwa	Lack of success
Kuteera amalibamu	A farming implement for turning over soil
Enkinzo	A shot of medicine
Entandiko	The introduction to a song
Emeeza	A piece of furniture with a flat top
Kutagatanga	A gathering of people who have been apart
Ikoorro	Place where goods are made.
ekigaali	A vehicle pulled by animals
akanyaswiswi	African pied wagtail
Akapiira kalinda bwomezi	A barrier contraceptive
Kuguma	Treatment to remove worms
Nyingi muno	Excessive amount
Amagita g’omugisa	Oil blessed for religious purposes
omwayogwa africa	The principle of solidarity among all people of African descent
Kwekamba	Having or showing care and conscientiousness in one's work
horunywera kacwa	coffee shop
omusubirizi arukwesigwa	A narrator whose account of events can be trusted by the reader.
Ekimulikyo	A battery-powered portable light.
Iriiro	Room for eating meals
Hagati y'orusomo	An exam in the middle of a term
Abahamba	The Abahamba are quick to act and they have good families.
emigaru-yomuntu	An account of someone's life
Kwenihira omu byokusoma	Honesty in academic work
Abasororwa	The body of people ordained for religious duties
rwana muno	Producing large harvests
empinduka yemihendo	Elasticity
Hanyima y’okuzaara	After childbirth
Ekiina kyebisasiro ekitekaruzibwe	A site for the disposal of waste materials by burial
Kwenoba	Long severe recession
omuzigaijo	The first child born to a person or couple
Omuliisa	A person who looks after grazing animals
Wakonga y'omumiti	Tree pangolin
Ekikaguzo	A sentence worded to elicit information
Omuteezi womukono omukugu	A distinguished conductor or musician
obugwagwa	Immoral or wicked behavior
Abaisanze	The Abaisanza are guards of the seat of the king of Tooro.
Ekitontome ky`ebyahwaireho	A long narrative poem
kusaraenseke	Female sterilization
Ekiganyiro	Compassion or forgiveness shown by God
Emibazi	A substance used medicinally
akaana kekimera akarukwaruka	A young plant grown from a seed
Amaraka b'womoomo	An instrument played by striking
Agorutege ga Jamaica.	Genre from Jamaica
obutagasi	hotness;to make hot
Ebizina by'ekihindi.	The Hindi film industry
Omucwererezi webizina.	A person who writes music.
Omuhereza	A member of the clergy
Ekisisani ky’omuntu	A painting or drawing of a person
Ekyokulya ekirumu ebirungo	High-energy animal feed
garubindi nyaisatu	Glasses for viewing 3D films
ekiro ky'abakaiso	A day honoring martyrs
Kuteekaana	Notice taken of someone or something
Bigambo kuseyaya	Genre with rhythmic speech
Entaahya rw'etoroora	An economic system aimed at eliminating waste through reuse and recycling
enkuba	Sound from lightning
ekihanda kyabantu	A group working for a common goal
Obwegese	The process of receiving or giving systematic instruction
kwatuurra	Emerging from an egg
kusandaara kw'amaizi nyabwangu	A sudden, localized flood
Enkonkomerezi nyabugondo	Cardinal woodpecker
Omusiri	Area of open land
omugo	The spouse of a monarch
Okwetaaga okw'ebintu	Desire for goods
Ekikopo ky’ebyaakyo	An open container for flowers
Ruhanga	A supreme being, creator, and ruler of the universe
baza mpora	Request to slow down speech
Omusimao nkekihongwa	A candle lit as an offering
kurwanira obugabe	A fight for freedom
Ninsobora?	Asking for permission
Ebisuba	Not true
kukebera amaaso nokwaguza gaabindi	A person who tests eyes and sells glasses
Isororezo ly'ebisoro.	Short for zoological park
Ebisisani by'obweemi	A film about crime
Kugaarraamu emiti.	The process of replanting trees in an area where forests were destroyed
Omutemwa gwa sente	A sum of money given for a particular purpose
Okuhwebwamu esagama	Lack of healthy red blood cells.
omuhanda gwobusubuzi	A route used by traders
Itendekero basomera ebya sayansi nebyemurimo yobukugu	An organization for the promotion of science education or a profession
ebikwako	The emblems of royalty
edema yamatwale	The policy of acquiring political control over another country
baza	to talk informally; conversation
ebihandiiko byensinga	Literature for teenagers
okucwa omuhendo	to ak for payment
ekitungeezi	A barrier to hold back water
Ekyamahano	An extraordinary event attributed to divine intervention
omuzaani rurangwa	A famous actor
Kwanika	Removing moisture to preserve food
Kuha ekintu omuhendo gwakyo	The making of a judgment about the amount or value of something
Asura	An ancient kingdom in Mesopotamia
Kandombo	An Afro-Brazilian religion
Saduhu	A holy person in Hinduism
Kuhumuraho ha bwobufuki /Obutiti bwingi	The holiday during the winter.
Ensese	Inflamation of intestines
Akakonge	Slip for travel or entry
Itaagi	A part of a tree that grows out from the trunk
ekitebe	A ceremonial chair for a sovereign
Ntangatangano y'ekisaaru n'enyanja.	The tidal mouth of a large river, where fresh and salt water mix
emigani	A traditional heroic story
Ebyomwoyo	The state of being divine
Omweko , Orukoba	Waist accessory
Omurungi	Attractive in a pretty way
Enjojo y'obwerre	A subspecies of African elephant living on savannahs
Kucwa	A fracture
ekirukugurwa wamuno	A book that sells many copies
Kunihiza	A solemn promise to God
enfuka y'amaino	A tool with prongs for digging
embibo eyecenewitwi	Quality-assured seed
Korani	The Islamic sacred book
Nyinarumi/ Isento	Parent's brother
obutiti	low temperatures
Amakondere	Traditional music flutes
obuhikirire	The state of being holy
akahuka	coffee leaf rust
Kusiiswa kw'itaka	The decline in soil quality
kizina ncwamutima	Genre with emotional vocals
lekeraaho kukwata	An abrupt transition in editing
karuziika	The official residence of a sovereign
Omwoyo-Mubi	An evil spirit
nyawe itwe	A narrative from 'I' perspective
Manyirwe	Well known
Abacwa	The Abacwa are few in Bunyoro and Tooro
kuhandiika ebifa mumwaka	A record of events year by year
Ekigiko	Utensil for liquids
orwemo rw'abakama	Room for relaxing
Abatimbo	Royal musicians whose music insights danger.
Ibara ly'okubaza	Personal name
Kibwebwebwebwe	The general effect of color
Ebisi	Dry millet
Amazina gab`aisenkuru itwe	Traditional dance
akatogo	mixed food
itaka lyorweezo	The ability of soil to support plant growth
obucweka bwibwa lyemirimo	percentage unemployed
Etanuuro	A furnace for firing pottery
Ekinabiro	Tub for bathing
Ekikoikolya kya kyenju	Yellow-fronted barbet
Encu rwampirima	African knifefish
kusiima	apolite expression of praise
Kuserra amakuru	An act of asking for information
Alubbu	A white vestment worn by clergy
Akasoro rutatiina rulyabwoki	Honey badger
Okulera	Look after a child or children while the parents are out
kumara orufu	A ceremony held for a dead person, typically involving burial or cremation
Okwenuuba okuhinguraine	Post-Traumatic Stress Disorder
kyekintu	A dark area caused by an object blocking light
akatunda	A small purple fruit
omwami	A cash crop from coffee beans
ekyokuseresa	causing laughter and amusement ;funny
Oli kurungi?	Greeting asking about wellbeing
Ibaale nyarwemeriire .	A steep rock face, especially at the edge of the sea
onenyonyi kahiiga na	Osprey
Ekisisani ekitafirweho	A rough drawing made absent-mindedly
ezirukugumira ekyanda	Able to withstand drought
Orulera	The cord connecting baby to placenta
ekisani ekirukwolekwa, ebirukuzaanwa rundi ebirukubazibwa	The mood or feeling created by the setting and events of a story.
Akazigizigi	climax(time for climax of the dance where dancers display all techniques)
Endingidi	A tube fiddle from Uganda
Ebisoro bitaano rutiiinwa	The five most difficult animals to hunt on foot: lion, leopard, elephant, rhino, and buffalo
ekiju karahule rubyarwaamu	A glass building in which plants are grown under controlled conditions
Abacwamba	The Abacwamba their wives delivers after eleven months.
Omwereegi	Person who speculates
okusingura	An act of defeating an opponent
Ekitunguhya	Unripe thing
kulima	The process of growing crops
akahuru	A small insect that sucks plant sap
akabira rujaaba	The sometimes swampy coniferous forest of high northern latitudes
omubuto	A person of high social rank
omufakati	A widow with a title from her husband
Ekijaguzo	An organized series of performances
Tango ya Argentina.	Genre from Argentina
icumu	A weapon with a pointed tip
kukebera oburwaire	Testing for disease
Ekikopo	Small container for drinks
Ebizina byenganikyo	Short songs ( sang during story telling to make it better and easy to understand)
Okwinuka	Leaving work due to age
Enda	A wingless insect parasite
Ebigenge	Bacterial disease affecting nerves
Ebiragiro.	Laws, considered collectively
Kukugiza	Expression of approval and admiration
Akagaali	A chair with wheels
Kwokya omutumbi	The disposal of a dead body by burning
emikorre emilyaka kandi eruungi	A new method or idea
kwetekaniriza ebyotamanyire	A state of readiness to deal with emergencies
Omufumu	A traditional healer
ensiima y'abazaani	Actors' appearance after a show
Bakateera engoma baazina	Percussion instrument
rulima n'okuliisa orukukulinda itaka	Farming that protects soil
omwiru	A person owned by another
ekitongo	The remains of a building
qamakune	The act of giving a portion of something to others
omuherre	A metal alloy of copper and tin
kutana	Moving products to market
Kuhika	Succeed in an examination
isoke	strands growing on head
ekanisa	christian place of worship
ekisaka	A shrub or clump of shrubs with stems of moderate length
Ekigere	Part of leg used for standing.
orukonge nyalsemayanja orwakitaka	Large brown seaweed
Ekitabu	Furniture for sleeping
kuganyirwa	The action of forgiving sins
Entulege y'orwerre	The most common plains zebra found in savannahs
oruganikyo	A traditional story concerning the early history of a people
Kooti, Embugay'ebiragiro	Legal tribunal; sports area
Omuhara	Female child
Engoma kaleeta maraka	A set of drums from Uganda
Ebyokwaliriza	Material spread over soil to retain moisture and suppress weeds
Obukuru tibule ndwaara.	Old
yelweeka	to hold and move
ebisigwa	Something handed down by a predecessor
Ebitungeezi byamaizi	Stagnant water
omuntu mukuru	A person with authority in a community
omuserukale	A person in the army
Abagomere	A group of people who worship together
Okuhutara ekihaha	Inflammation of airways
Kuseruliriiza	A detailed inspection or study
masiini	An apparatus using mechanical power
Ekinazi	Sanitary fixture
Obuceke	A disease or period of sickness
Ebizina by'ediini	Sacred songs /hymns
kifaaro	The use of magical power obtained through evil spirits
Kamarabyona	Having unlimited power
Ebihanda katwaara bisoro	A strip of natural habitat connecting larger habitats for wildlife movement
Kyakasatu	Third day of week
Obukama bwa Kusi	An ancient kingdom in Nubia
Ebikwato	Royal Regalia
omwisiki	a female child
Omusega rwobutorogondo	African wild dog
rurangarwa	A person, especially a well-known one
Ebisoro by'omukisaka ruliibwa	Wild animals hunted for sport of food
emibazi rugeerra	Chemicals that are washed from agricultural land into water bodies
Enyinganainganiza.	An even distribution of elements
omukono	end of arm
byaitu	system with collective ownership
akaronkoronko	Customs passed from generation to generation
Okusiga-ensimbi	Putting money for profit
Munyaanya	Male sibling
Kujaaba kata	The saturation of soil with water
kumaraho ebibira	The reduction of a forest's ability to provide goods and services
obwesomeko bw'okujwara	foot coverings
ebitungezi ebi taito	A large artificial lake for storing water
Akabazi kogya.	A chemical for cleaning
Ekihuka	Black sigatoka
entekaniza	The arrangement of words and phrases to create well-formed sentences.
ekikwaate ruseyeya	Sound correspondence in words
ebyokorozesa mumuzaano	Objects used on stage
ebihoire	goods for cosumption
embi	A burial place
Ebisoro ebikwomera mu miti	A mammal of an order that includes monkey, apes, and lemurs
teera enyuma nomumaiso gababiri	A shot from behind a person
Isenkati nyinento	Parent's sister
okukwasa	The formal giving of an office
engeso	regular practice
ekirungo ruruga omu rijuma	A spice from peppercorns
ntebe	furniture for sittting
Ebintu byomunju.	Movable items in a room
bwona	At all times
Hambeho	Online networking platforms
emyaka ikumi	A period of ten years
Encu rwamarangi yomukirahule	Platy
Okweg'amwoyoyo.	The study of God and religious belief
omuzingiki	A person who keeps bees
Abagesera	Abagesera are small clan compared to other clans.
kakobe	Color of lavender
Owarolerra ebitabu	A person who works in a library
ekigega	A container for carrying crops
omukamakati	A female ruler
abantu	person; relating to people
Kumaraho ebizibu	A means of solving a problem
Ensahu y'omungaro	container for carrying
Kufeerwa hanyuma y'okugesa	Loss of crops after harvest
obugweterano	Valued objects and qualities passed down
itaka lyorwezo line ebiriisa bingi kandi niryeeza	Rich in nutrients, producing abundant crops
Hakikaro-kyomulimo	Place of work
kusara akasuru	Removal of foreskin
Obujanjambi obukubandizibwaho	Immediate medical help
amaatatunuurra	A focused beam of light
Abakorongi	The Abakorogi who do the ritual of milking .
kugaragara	The expression of deep sorrow for someone who has died
Akasoro rutatiina rulya bwoki	Ratel
nabyo bitakuli	A starchy tuber
Obugezi obwokuta omunkora amagezi hamu n'obukugu.	The ability to acquire and apply knowledge and skills
maaya	Common ostrich
Omusiri gw'omuka	A garden at home
omukonyezi wabazaaru	An actor who provides voices
Emeeza	Table for work
Kusasa ensaano y`orwezo ha kimera.	The transfer of pollen to a stigma, ovule, flower, or plant to allow fertilization.
kunoba	to strongly dislike
Endengoya laija-laija	UK measure of inflation
Ababwiju	The Ababwiju clan comes the Director kings Rituals
kiki eki	Asking about something
kujaguza ebyebitabu n,emuzaano	A festival celebrating literature
Ekizina	A set of words set to music
obugweterano	Valued objects and qualities such as cultural traditions passed down from previous generations
enzikeeri kyeri	Great white pelican
kutontomya	Literary work with rhythm/imagery
Abagorongwa	The Abagorongwa people put effort to look for riches.
Itungo lya boona	Total value of goods produced
Buli kasumi	At all times.
Orufu	The state of being ill
Ekiyaga nyarucuucu	A strong wind carrying clouds of dust
amazina g'abarikwira gura	Dance from Africa
amahe	An organized military force
Eryahuurro lya motoka	A building for housing a motor vehicle or vehicles.
ekyooma ekyokusiga	A machine for sowing seeds
kuhakana	reasoned discussion
obuganiryo nyarwetoora	A short story with a moral
Entaama enyingi	A group of birds or sheep
engamiya	An animal used for transport
Ayasomiire ha lsomero na univesite	Graduates of a school or university
Omutendeki / omusimesa w'ldaara lya haiguru muno.	A university academic of the highest rank
Ekisisani ekyaange.	A portrait of oneself
orukurato rwa bakuru	A group of respected older people
Mucencuzi w'enzooka y'ebisisani Ruganda	A cinematographer
ikuuro	A heated house for young chicks
ekyomuntu akora	occupation over time
Kwolekwa	The divine disclosure of knowledge
omuzaani mukuru mukukora kurungi	The main character of a story, who drives the action forward.
kikuru	very large ; excellent
obutagira	not having or showing good manners; rude
Yerusalemu	A holy city for Judaism, Christianity, and Islam
enunda nyabutaito eyerangi	Malachite kingfisher
Enkora yembaganiza	A distinctive appearance in art
enengere	A cart with one wheel for carrying loads
omulinzi	A person ruling in place of a monarch
enkora yokuzaaza	relation of inputs to output
ekiyaga	With much wind
Kutuliza	The passing of a disease from one person to another
Kwaakya	A flower; to produce flowers
obucagale	A line of descent
ebitwetoroire	The natural world
Ebirukukwataho kusoma	Involving serious academic study
Oruhumuro rwobwise BWEKYANDA	The long holiday during the summer
enjura nebirika	A mixture of rain and snow
Enjoka zomunda	An internal parasite
kamera ruhondereza	A wheeled platform for a camera
Kusendwa kw'itaka nyatukura	The formation of small channels by running water
engano	A cereal used for flour
Engoma	A percussion instrument struck with sticks
yebiokorwa rubanbwa	Film with exciting action
habaziika	A place where people are buried
Kucekeca	A series of movements to music
Abakozi	i do have many workers .
Orumaga orukazi	Damselfly
Ruhanga-omu	Belief in one god
enjwangabe yebiriisa	Nitrogen, Phosphorus, Potassium fertilizer
oMUKORO	A ceremony at which degrees are conferred
omusiri nambere tubyara ebyokulya nebirimwa	An area of open land planted with crops
omuhendo gw'ekintu	Form an idea of the value or quality of something
Kyakabi	Likely to cause harm
Nahabweki	For the reason that
Abasodokisi	The Eastern Orthodox faith
kiki kinu?	Asking about an object
Kurora Ekintu	The evaluation or estimation of the nature of something
kitara	An extensive group of states ruled by one person
okuta omutima rubimbi	focusing on specific tasks
Abagumba	The Abagumba people love leardership and love cattle.
Kusemezaamu	The act of making something better
Atwoki	Pet name
Abaire mukuru mu kanisa.	Older person with authority.
Enanga ruheheera	A large keyboard instrument
Kukora rw'omwegi	A report on a student's progress
Enguha	A parasite that attaches to animals
obusubuzi	commercial enterprise
Enyama	The flesh of an animal used as food
Akatebe kabebemezi-abakuru	Governing body
Obwikaro bw'ekisoro	The natural home or environment of an animal
Obusumi oburukwookya.	The warmest season of the year
Ekyaaro	The countryside, characterized by low population density
Okwemarra	Devotion to religious duties
Kimu-Kyaikumi	One-tenth of income given to the church
ebihimba	An edible seed growing in pods
omuhandiiki w'ebiyarozire	Account from personal knowledge
Kurugirwamu	Secondary effect of medicine
Obusaasi bumwaani	A continuous pain
Kweculeeza	Focusing the mind for spiritual purposes
kutukatuka	The quality of being cool
Kadinali	A senior church official in the Catholic Church
kukozesa obororwaho	The use of symbols to represent ideas or qualities.
orubaju orundi	The perspective of a story
Ayeza	He makes Holy
akazigizigi kobutabanguko	A decisive moment of high tension where the outcome of the conflict is uncertain.
kusoroora	Classifying by quality
enzikeeri rutukura mugtongo	Pink-backed pelican
ebisasiro ebinaganagire	Waste material left lying in an open or public place
ekinyonyi rwakasoke rwombeka mubisa	Crowned lapwing
omuzaano gw`orutuuti	A play performed on stage
ekirimizo	A tool for digging and moving material
kuzaaza-emirimo	ebterprise and risk taking
kusorongya	The arrangement of events in the order of their occurrence.
Obujoka bw'omumaiso	River blindness
omubugufu	A brief restatement of events that covers a longer period in less time.
Akaba nayehuura kubi	Strong feeling
Orunwa kaharaiga	Paper wasp
Bwiino	A colored fluid for writing or drawing
Ibatirizo	A basin for baptism water
Entemamuhoro rwakataagi	Stick insect
Bwakyayo	Greeting used in the morning
Kwehangahanga okwebihandiiko	The art of writing
ekinyonyi rusumukira hara kalya	Gannet
esaaha yokurora obwire	time piece worn on wrist
Aijukya	He reminds
orukonge	Simple, non-flowering aquatic plants including seaweeds
ebitimwa omu kibira	Growing trees with crops
isenkuru -oli	An ancestor
akahuuka kataito mino	An infectious agent causing plant disease
yanguha	move or act with great haste
ekisiisi	A small arthropod that can damage crops
Amazina gokwehangahanga.	Dance to hip hop music
Ensi kufooka irungu	Land turning into desert
ija	to arrive
okurwana	A fight between armed forces
kUMANA KUKOZESA eSIMU , COMPYUTA , INTANETI , WHATS APP	The ability to use information and communication technologies
omusura ibaaga gwa abisimya	Abyssinian ground hornbill
owebicweeka byokwegendereza	A person who performs stunts
enkaarra	A line of seats
akahu	A material for writing on
Kuhumuriza ebitekerezo	Talking therapy
Eyobuhangwa	Farming based on natural ecosystems
Hajji	The pilgrimage to Mecca
Engabi rwegema mahembe	A large antelope with a black coat ( males ) and long, ringed horns
omwana	A very young child
Akaba atamire atarukumanya obyahansi	Intoxicated with alcohol
Isomero ly'okuraara	A school where students live during the term
Ruhindahindura	A formal assessment of something
dodo	Amaranth leaves
Omurangi	A person regarded as a messenger from God
Akutera og'wokutu omuteera ogw'eriiso.	Hearing organ.
habugenyi	Social gathering; political group
obwingi bwebirika	The amount of snow that falls
Enoota	A single musical sound
Obukwenda bwa hasimu.	Written phone message
Amalindiiro g'ebisoro	National parks
Kyokuse	Causing laughter
ebyobusubuzi	relating to commerce
Omuurro nyailtaka .	Heat derived from the earth's interior
Ekidongo	A device for producing music
Engabi Ruziimbanyindo	Dik-dik
Kiro	This day
Kulekerwa kw'emiika emibi	Gases or other substances released by factories
Kigonzi nyamwokya nyanziriga	A fast-moving current of hot gas and volcanic matter
kamera	device forn taking pictures
Kuhindurana	Examine in detail the elements or structure of something
Omuhendo gwokugurraho	Amount paid
omufumu w`ebisoro	A veterinarian
Sitaani	The Devil
Endingi yakooma	A stringed instrument played with a bow
Mukama-wabakozi	Person who employs
Omubimbi wa nyaisatu	An artist who makes sculptures
rugutiihazabwiire	Sequence showing slow processes quickly
Sinodi	An assembly of clergy
ekicweka k'itaka nambere halimirwe ebijuma	A piece of land planted with fruit trees.
Ekiyaga n'enkuba	A storm with thunder and lightning
Bulangiti	A large piece of wool or similar material used as a warm covering
Kaguha nyabudidigino	Mite
kusandaara kw'amaizi	An overflow of water beyond its normal confines
Omuti gwamasanyarazi gutembwa abakozi baagwo.	Operated by electricity
rukira basaija	A sovereign head of state
ekyasa	The hundredth anniversary
abarukuizaaana omuzaano	A person in a story
Orweezo Rw'obusa	Animal dung used as fertilizer
Ebisasiro ebyakabi	Waste that poses substantial threats to public health or the environment
Ihali	Feeling or showing envy
abakozi abaingaine	people available for work
Ekiti kisoke	Tool for hair or painting; to clean with a brush
naakugondeze	polite request
kucumba ebitekerezo	Combine ideas into a coherent whole
Igana ly'emyaaga	A group of wild animals, especially wolves, that hunt together
Omwaka	365 days
Nakwo kulikaana	A competition
Kumulikirwa	A supernatural appearance
Okugwa	Period of economic decline
hanu	in this place
Enda	Having a fetus
amazina g'ababiri	Dance performed with a partner
Kihyaka	Newly made or obtained
Obutaikiriza.	Disbelief in the existence of God
Enkunga muleju	A monkey with a dark coat and a white ruff, found in mountain forests
Muyanga nyanjura	A seasonal prevailing wind bringing periods of heavy rain
encwamucwamu	The beginning of a story that introduces the setting, characters, and initial situation.
Ibohero	A restraint for handling livestock
Ruhandiika bizina	A person who writes songs
Eby'ediini	Relating to belief in a god or gods
kuteera babiri hamurundi	A shot of two people
okuzaara	The mating and production of offspring
Bike	Small number
rupiya	A flat piece of metal used as money
okuwahirra	maximizing outputs frominputs
kulima n'olinda obuhangwa	Farming that meets current needs without compromising future generations
Santeriya	An Afro-Caribbean religion
Ekigambo	A single distinct meaningful element of speech or writing
Ebisoro nyakwongya nyaisoke.	A warm-blooded vertebrate with hair or fur, females of which produce milk
Kuhingisaniza abeegi	A student who studies abroad through an exchange program
okutimba	A thing that adorns or decorates; an ornament
Embabazi	Ready and willing to forgive.
Omuswaki	Brush for teeth
Enyuma	At the back of
Empisi y'oburambi	Striped hyena
kwahukaniiza enjuma n'ebisuunga	A machine that separates grain from chaff
Enyanja ls'amayanja.	A very large expanse of sea
Ekka	A home
akoozi	A gourd vegetable
Enkura rukara	A smaller, hook-lipped rhino that browses on leaves
Ekisiika kyabarwaire	A room in a hospital
Ekyokurorraaho	Instance illustrating a rule.
kulekerwa	Formal release from guilt or punishment
Kuarramu emiti	Replanting forests
Oroleerre bunuga izooba	Cardinal direction.
Kurumwarumwa	An irritating sensation in the skin
empunu yomukisaka	A wild animal that damages crops
Kugarra ekisaaru mubuhangwa bwaakyo , buhyaaka.	The process of returning a river to its natural state
Bburaza	A monk
ekinyonyi matugga kaneke	Greater blue-eared starling
Cekeca	Rythmic movement to music
orukonge nyamayanja	Large algae growing in the sea or on rocks below the high-water mark
Kwehereza ebyokulya	A restaurant where customers serve themselves, especially in a school
kampuni-nyamukago	associated company
Ekidipa	A pond for raising fish
omukasumi	A particular period of history
Omuntu mukuru	A grown person
omulimi	A farmer demonstrating good practices
Abaswirengana	Husband or wife
arukwegesibwa	A person who is learning a subject or skill
Ekihikire	Precisely correct
Ijjo nkagura akatiyo kecuucu.	A flat handheld receptacle into which dust is swept.
kutema emiti	The action of clearing a wide area of trees
Kwinganiza ibaale.	Carving in stone
kulemesa thwale	The action of settling among indigenous people
Sandy shore	Omusa
Weriinde :Amasanyarazi gaitu.	Form of energy
Amadaara omubulemi	A system in which members are ranked according to status or authority
piikipiki	A two-wheeled motor vehicle
Ensarra yemihendo	Extremely high inflation
okubandwa	The practice of honoring and respecting deceased ancestors
Akahanga ruteerra.	A deep, narrow gorge with steep sides
thwale	A country under the control of another
Sapulesi	A white vestment worn over a cassock
Entaahya eyihanga	Total income of a country
ekisoma bwiiire ekyobuto rogondo	Thrush
Amasanyarazi g'omuyaga .	Energy derived from the movement of air
enfuka yokulima	A farming implement for turning soil
munyamahanga	A person born in or coming from a country other than one's own
kiri kita?	Informal greeting
Enyonyi.	Flying for planes.
omukumirro	barrier at entrance
Obukristo	The religion based on Jesus Christ
Amaani	Capacity for activity.
Aterekereza	He strightens
Eby'enyegesa byaitu bikasemera.	Systematic instruction.
Erangi nyarwomeraho	A type of paint
kweeza muno	Achieving maximum productivity
ninterwa omutwe	Pain in head
obukama kitara obwa mongoli	An empire founded by Genghis Khan
Enjubu	Full name for hippo
Ensubiko	An account based on primary sources
Genda kunu, rundi kuli.	one or the other
okungunyutwa kwabakozi	working below capacity
Timanyire	Informal "don't know"
nymomukama	The mother of a reigning monarch
tunga	to return
ibaale rwiragura	A record made of vinyl
nyetegerize	l understand ;l've got u
Kyamukaga	Sixth day of week
Kuhika kara	Happening before the expected time
Endongo yamasanyarazi	A guitar with amplification
ogwensaano	Powder applied to crops
ekiragiro kyokwe taaga	Law of demand
Erangi rwemaliirwa	A color that cannot be mixed
Bombo	Spraying machine
Akaana n`enkoko	A young chicken
Ekisisani kyekintu kyonyini	A picture of inanimate objects
Isomo, Enkiro	Series of lessons
omubazi	Substance for treatment
Abahati	The Abahati are related to Abazira.
Endakurugamu	Loss of pregnancy before viability
Omurro	Burning substance
Akokurorraho	A mark indicating the quality of a student's work
Naivana	A state of perfect peace
coco	A cash crop used for chocolate
katenkuru	Informal grandfather
Okuferwa-mumatungo	Loss of selling assets
Ekicweeka	A limited period of time during which classes are held.
Izingikito	A place where bees are kept
Isomero ly'okwegesa ebyemikono	A school teaching skills for a particular job
Omwirima	With little or no light
oloho	a causul greeting
obulemu	A state of armed conflict
Okusembera	Holy Communion
kuhindura erangi	The natural coloring or form of an animal that enables it to blend with its surroundings
amakorro	A building where goods are made
Itaagi-ryediini	A recognized branch of a church
Ekitabu	Written work for reading
aga kirimaani	An energetic dance style
Akajuma kakutangira enda	A small round mass of medicine
Ekibira	Large wooded area.
